0,0,1,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9
0,1,0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10
0,0,1,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9
1,0,0,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9
0,0,1,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10
0,0,1,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8
1,0,0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10
1,0,0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11
1,0,0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
0,1,0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14
0,1,0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9
1,0,0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
0,1,0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
0,1,0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11
0,1,0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9
1,0,0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
0,1,0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10
0,1,0,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7
0,1,0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
0,1,0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12
0,0,1,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
0,0,1,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7
0,0,1,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7
0,0,1,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8
1,0,0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9
0,1,0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
0,1,0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
0,1,0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11
0,1,0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10
1,0,0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10
1,0,0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12
1,0,0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12
1,0,0,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9
0,1,0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12
0,0,1,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
0,1,0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9
0,1,0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
0,1,0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12
1,0,0,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9
0,0,1,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8
0,1,0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
1,0,0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6
0,1,0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8
0,1,0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15
0,1,0,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7
0,1,0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10
0,1,0,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
0,0,1,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,9
0,0,1,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11
1,0,0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8
0,1,0,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20
1,0,0,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16
0,1,0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13
0,1,0,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11
0,0,1,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,6
0,0,1,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,6
1,0,0,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,11
0,1,0,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11
1,0,0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8
1,0,0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
0,0,1,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
0,1,0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
1,0,0,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8
1,0,0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,9
0,1,0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8
1,0,0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10
1,0,0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
0,0,1,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
0,0,1,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7
0,0,1,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10
0,0,1,0.54,0.415,0.155,0.702,0.322,0.167,0.19,10
0,1,0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13
1,0,0,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10
0,1,0,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10
0,0,1,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
1,0,0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8
0,0,1,0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8
0,0,1,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9
1,0,0,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9
0,1,0,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11
0,0,1,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
0,1,0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10
0,0,1,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4
1,0,0,0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7
0,0,1,0.5,0.385,0.12,0.516,0.197,0.1305,0.165,8
0,0,1,0.55,0.445,0.11,0.7935,0.378,0.142,0.26,10
1,0,0,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,10
1,0,0,0.63,0.505,0.155,1.105,0.492,0.226,0.325,11
0,1,0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10
0,0,1,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,7
0,0,1,0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8
1,0,0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8
1,0,0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8
1,0,0,0.385,0.255,0.1,0.3175,0.137,0.068,0.092,8
0,1,0,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8
